post_id,author_id,group_id,is_original,is_stolen,created_at,media_type,text,like_count,comment_count,share_count
1373,2021,892,False,True,2024-08-13,image,Content group 892 copied post about topic 25,35,4,5
1374,639,892,False,True,2024-08-21,video,Content group 892 copied post about topic 38,38,7,6
1375,837,892,False,True,2024-08-13,video,Content group 892 copied post about topic 5,25,6,2
1376,2558,893,True,False,2024-07-09,video,Content group 893 original post about topic 9,15,2,1
1377,1217,893,False,True,2024-07-14,image,Content group 893 copied post about topic 46,10,1,1
1378,1978,893,False,True,2024-07-13,video,Content group 893 copied post about topic 35,13,1,1
1379,2641,893,False,True,2024-07-14,image,Content group 893 copied post about topic 48,7,2,0
1380,2976,894,True,False,2024-07-11,video,Content group 894 original post about topic 6,17,4,2
1381,2421,895,True,False,2024-08-02,text,Content group 895 original post about topic 42,30,4,4
1382,1947,896,True,False,2024-07-03,text,Content group 896 original post about topic 2,39,6,3
1383,2397,897,True,False,2024-08-18,image,Content group 897 original post about topic 37,18,5,2
1384,956,897,False,True,2024-08-27,image,Content group 897 copied post about topic 4,20,2,1
1385,2663,897,False,True,2024-08-19,video,Content group 897 copied post about topic 22,8,1,0
1386,189,898,True,False,2024-07-22,image,Content group 898 original post about topic 28,19,4,2
1387,2423,899,True,False,2024-07-22,image,Content group 899 original post about topic 25,23,4,1
1388,1066,900,True,False,2024-07-02,image,Content group 900 original post about topic 17,15,1,1
1389,163,901,True,False,2024-07-20,video,Content group 901 original post about topic 7,36,5,6
1390,2528,902,True,False,2024-08-18,image,Content group 902 original post about topic 9,13,3,1
1391,2133,902,False,True,2024-08-21,video,Content group 902 copied post about topic 21,9,1,1
1392,2928,902,False,True,2024-08-23,image,Content group 902 copied post about topic 17,9,2,0
1393,1107,902,False,True,2024-08-25,image,Content group 902 copied post about topic 38,12,2,1
1394,1996,903,True,False,2024-07-25,text,Content group 903 original post about topic 34,41,11,5
1395,1624,903,False,True,2024-08-03,video,Content group 903 copied post about topic 3,50,14,3
1396,601,903,False,True,2024-08-03,video,Content group 903 copied post about topic 8,54,10,6
1397,2949,903,False,True,2024-08-03,image,Content group 903 copied post about topic 41,37,6,4
1398,2022,904,True,False,2024-07-19,video,Content group 904 original post about topic 32,44,9,5
1399,814,905,True,False,2024-07-28,text,Content group 905 original post about topic 10,29,6,1
1400,864,906,True,False,2024-07-18,video,Content group 906 original post about topic 8,16,3,1
1401,225,907,True,False,2024-08-15,image,Content group 907 original post about topic 14,23,6,4
1402,386,908,True,False,2024-07-09,video,Content group 908 original post about topic 5,26,3,5
1403,1122,909,True,False,2024-07-19,text,Content group 909 original post about topic 42,6,1,0
1404,447,910,True,False,2024-07-26,image,Content group 910 original post about topic 43,12,2,2
1405,1500,911,True,False,2024-07-20,video,Content group 911 original post about topic 32,16,2,2
1406,2592,912,True,False,2024-07-19,text,Content group 912 original post about topic 17,9,1,0
1407,1676,912,False,True,2024-07-27,video,Content group 912 copied post about topic 48,16,4,1
1408,448,912,False,True,2024-07-22,video,Content group 912 copied post about topic 39,12,2,1
1409,1085,913,True,False,2024-08-24,image,Content group 913 original post about topic 33,10,2,1
1410,186,914,True,False,2024-08-24,video,Content group 914 original post about topic 1,35,8,4
1411,2201,914,False,True,2024-08-28,image,Content group 914 copied post about topic 46,18,4,3
1412,1482,915,True,False,2024-08-29,video,Content group 915 original post about topic 48,10,2,1
1413,1097,916,True,False,2024-07-20,image,Content group 916 original post about topic 40,33,4,5
1414,2823,917,True,False,2024-07-11,text,Content group 917 original post about topic 47,28,5,5
1415,1518,917,False,True,2024-07-16,video,Content group 917 copied post about topic 10,30,4,5
1416,512,917,False,True,2024-07-19,image,Content group 917 copied post about topic 28,48,14,4
1417,1283,917,False,True,2024-07-12,video,Content group 917 copied post about topic 29,43,6,3
1418,2563,918,True,False,2024-07-01,video,Content group 918 original post about topic 22,10,1,1
1419,2610,919,True,False,2024-08-02,text,Content group 919 original post about topic 2,64,14,9
1420,1412,920,True,False,2024-07-16,video,Content group 920 original post about topic 9,9,1,0
1421,1064,921,True,False,2024-08-07,text,Content group 921 original post about topic 16,47,4,8
1422,599,922,True,False,2024-08-29,image,Content group 922 original post about topic 3,15,1,2
1423,2303,922,False,True,2024-08-29,video,Content group 922 copied post about topic 43,9,2,1
1424,1155,922,False,True,2024-08-29,image,Content group 922 copied post about topic 32,6,1,0
1425,878,922,False,True,2024-09-06,video,Content group 922 copied post about topic 14,9,1,1
1426,1466,923,True,False,2024-08-25,video,Content group 923 original post about topic 12,40,7,2
1427,1544,924,True,False,2024-07-16,video,Content group 924 original post about topic 46,11,1,0
1428,1272,925,True,False,2024-07-29,image,Content group 925 original post about topic 5,2,0,0
1429,2804,926,True,False,2024-07-30,video,Content group 926 original post about topic 5,20,5,3
1430,2189,927,True,False,2024-08-04,text,Content group 927 original post about topic 14,20,3,2
1431,2522,927,False,True,2024-08-05,video,Content group 927 copied post about topic 34,7,0,1
1432,175,927,False,True,2024-08-13,image,Content group 927 copied post about topic 11,9,2,0
1433,2914,928,True,False,2024-07-27,video,Content group 928 original post about topic 4,6,1,0
1434,955,928,False,True,2024-07-27,video,Content group 928 copied post about topic 48,3,0,0
1435,340,929,True,False,2024-07-25,video,Content group 929 original post about topic 15,24,4,1
1436,2849,930,True,False,2024-07-19,text,Content group 930 original post about topic 41,21,5,1
1437,1989,931,True,False,2024-07-16,video,Content group 931 original post about topic 48,15,2,2
1438,2656,932,True,False,2024-07-22,text,Content group 932 original post about topic 13,23,4,1
1439,1958,933,True,False,2024-07-26,video,Content group 933 original post about topic 5,23,4,1
1440,433,933,False,True,2024-07-26,image,Content group 933 copied post about topic 37,10,1,1
1441,583,934,True,False,2024-08-17,image,Content group 934 original post about topic 6,17,3,1
1442,639,935,True,False,2024-07-13,text,Content group 935 original post about topic 11,19,3,3
1443,1818,936,True,False,2024-07-21,image,Content group 936 original post about topic 20,19,1,1
1444,976,936,False,True,2024-07-29,video,Content group 936 copied post about topic 14,22,5,3
1445,2328,937,True,False,2024-08-20,video,Content group 937 original post about topic 48,7,0,0
1446,1240,938,True,False,2024-08-16,image,Content group 938 original post about topic 3,20,3,3
1447,1911,939,True,False,2024-07-09,video,Content group 939 original post about topic 19,21,4,2
1448,1304,940,True,False,2024-07-04,image,Content group 940 original post about topic 1,4,0,0
1449,2467,940,False,True,2024-07-13,video,Content group 940 copied post about topic 14,6,1,1
1450,1802,940,False,True,2024-07-13,video,Content group 940 copied post about topic 1,7,1,0
1451,2270,940,False,True,2024-07-11,image,Content group 940 copied post about topic 18,3,0,0
1452,2025,941,True,False,2024-07-16,video,Content group 941 original post about topic 5,59,13,11
1453,1398,941,False,True,2024-07-19,image,Content group 941 copied post about topic 7,24,6,3
1454,411,942,True,False,2024-07-25,video,Content group 942 original post about topic 13,13,3,2
1455,785,943,True,False,2024-08-10,video,Content group 943 original post about topic 26,14,3,0
1456,1609,944,True,False,2024-07-05,video,Content group 944 original post about topic 4,14,2,0
1457,2064,944,False,True,2024-07-09,video,Content group 944 copied post about topic 38,10,1,0
1458,951,944,False,True,2024-07-07,video,Content group 944 copied post about topic 17,22,3,4
1459,18,945,True,False,2024-08-19,image,Content group 945 original post about topic 12,53,11,10
1460,1593,946,True,False,2024-08-02,video,Content group 946 original post about topic 12,16,2,1
1461,1933,947,True,False,2024-08-04,image,Content group 947 original post about topic 40,20,5,1
1462,857,947,False,True,2024-08-13,video,Content group 947 copied post about topic 3,10,2,0
1463,2966,947,False,True,2024-08-09,video,Content group 947 copied post about topic 42,7,0,0
1464,1812,947,False,True,2024-08-05,image,Content group 947 copied post about topic 42,9,1,0
1465,966,948,True,False,2024-07-10,text,Content group 948 original post about topic 6,12,3,1
1466,11,948,False,True,2024-07-18,video,Content group 948 copied post about topic 30,13,1,2
1467,2132,948,False,True,2024-07-19,video,Content group 948 copied post about topic 31,10,2,1
1468,2886,948,False,True,2024-07-18,video,Content group 948 copied post about topic 23,13,2,1
1469,1680,949,True,False,2024-07-18,video,Content group 949 original post about topic 2,41,5,6
1470,1978,950,True,False,2024-07-10,video,Content group 950 original post about topic 18,37,8,5
1471,2579,951,True,False,2024-08-07,video,Content group 951 original post about topic 48,22,6,2
1472,462,952,True,False,2024-08-14,image,Content group 952 original post about topic 2,51,8,5
1473,2092,953,True,False,2024-08-02,image,Content group 953 original post about topic 27,16,3,1
1474,2567,953,False,True,2024-08-06,image,Content group 953 copied post about topic 25,23,3,3
1475,1664,953,False,True,2024-08-07,video,Content group 953 copied post about topic 33,15,4,2
1476,2912,954,True,False,2024-08-27,text,Content group 954 original post about topic 38,5,1,0
1477,876,955,True,False,2024-07-18,image,Content group 955 original post about topic 35,2,0,0
1478,1815,955,False,True,2024-07-26,text,Content group 955 copied post about topic 15,1,0,0
1479,992,955,False,True,2024-07-22,video,Content group 955 copied post about topic 11,2,0,0
1480,717,956,True,False,2024-07-25,video,Content group 956 original post about topic 25,23,2,4
1481,1777,957,True,False,2024-07-31,video,Content group 957 original post about topic 16,22,5,3
1482,2544,958,True,False,2024-07-28,video,Content group 958 original post about topic 3,6,1,1
1483,1350,959,True,False,2024-08-12,image,Content group 959 original post about topic 33,9,1,1
1484,1605,959,False,True,2024-08-13,image,Content group 959 copied post about topic 18,14,3,1
1485,1775,959,False,True,2024-08-15,text,Content group 959 copied post about topic 39,14,1,1
1486,1265,959,False,True,2024-08-19,video,Content group 959 copied post about topic 26,16,2,2
1487,1753,960,True,False,2024-07-10,text,Content group 960 original post about topic 38,30,5,5
1488,1748,961,True,False,2024-08-23,video,Content group 961 original post about topic 39,16,2,0
1489,2150,962,True,False,2024-08-28,video,Content group 962 original post about topic 24,15,1,2
1490,927,963,True,False,2024-08-09,video,Content group 963 original post about topic 36,1,0,0
1491,2314,964,True,False,2024-07-06,video,Content group 964 original post about topic 31,42,10,2
1492,456,965,True,False,2024-07-03,video,Content group 965 original post about topic 21,3,0,0
1493,1965,966,True,False,2024-08-23,image,Content group 966 original post about topic 7,6,0,0
1494,447,967,True,False,2024-07-15,video,Content group 967 original post about topic 30,15,2,1
1495,1146,968,True,False,2024-07-14,video,Content group 968 original post about topic 36,13,2,1
1496,2115,969,True,False,2024-07-05,image,Content group 969 original post about topic 11,12,3,0
1497,1754,970,True,False,2024-07-02,text,Content group 970 original post about topic 10,28,4,1
1498,2610,971,True,False,2024-08-08,image,Content group 971 original post about topic 39,30,8,4
1499,92,972,True,False,2024-08-07,image,Content group 972 original post about topic 11,25,5,3
1500,1581,973,True,False,2024-08-13,video,Content group 973 original post about topic 47,2,0,0
1501,474,973,False,True,2024-08-21,video,Content group 973 copied post about topic 23,1,0,0
1502,694,974,True,False,2024-08-25,video,Content group 974 original post about topic 36,1,0,0
1503,1236,975,True,False,2024-08-21,video,Content group 975 original post about topic 28,38,7,6
1504,690,976,True,False,2024-08-07,image,Content group 976 original post about topic 43,12,3,2
1505,1873,977,True,False,2024-07-09,image,Content group 977 original post about topic 7,85,16,9
1506,2716,977,False,True,2024-07-09,image,Content group 977 copied post about topic 48,65,13,11
1507,1452,977,False,True,2024-07-13,video,Content group 977 copied post about topic 6,72,18,11
1508,1927,978,True,False,2024-08-24,video,Content group 978 original post about topic 9,11,2,1
1509,735,979,True,False,2024-07-22,video,Content group 979 original post about topic 16,33,7,2
1510,2532,980,True,False,2024-08-03,video,Content group 980 original post about topic 19,19,3,2
1511,2316,981,True,False,2024-08-05,video,Content group 981 original post about topic 28,8,2,0
1512,2920,982,True,False,2024-07-06,text,Content group 982 original post about topic 39,34,9,3
1513,430,982,False,True,2024-07-10,image,Content group 982 copied post about topic 35,25,2,3
1514,1898,982,False,True,2024-07-09,text,Content group 982 copied post about topic 24,35,7,5
1515,2911,982,False,True,2024-07-11,image,Content group 982 copied post about topic 37,32,8,6
1516,2073,983,True,False,2024-08-01,video,Content group 983 original post about topic 49,36,8,5
1517,1018,983,False,True,2024-08-03,image,Content group 983 copied post about topic 12,36,9,5
1518,2664,983,False,True,2024-08-08,video,Content group 983 copied post about topic 20,20,5,1
1519,1953,984,True,False,2024-07-29,video,Content group 984 original post about topic 14,14,3,2
1520,263,985,True,False,2024-07-06,image,Content group 985 original post about topic 22,35,8,4
1521,2195,985,False,True,2024-07-14,image,Content group 985 copied post about topic 45,26,7,4
1522,2741,985,False,True,2024-07-07,image,Content group 985 copied post about topic 42,23,6,2
1523,2223,986,True,False,2024-07-27,text,Content group 986 original post about topic 6,2,0,0
1524,2754,986,False,True,2024-08-05,video,Content group 986 copied post about topic 48,4,0,0
1525,590,986,False,True,2024-08-05,image,Content group 986 copied post about topic 42,2,0,0
1526,1804,986,False,True,2024-07-27,image,Content group 986 copied post about topic 5,4,0,0
1527,179,987,True,False,2024-07-05,image,Content group 987 original post about topic 45,9,2,0
1528,2620,988,True,False,2024-08-15,video,Content group 988 original post about topic 30,21,3,2
1529,1193,989,True,False,2024-07-17,video,Content group 989 original post about topic 44,7,0,1
1530,624,990,True,False,2024-08-05,video,Content group 990 original post about topic 35,16,2,2
1531,2673,991,True,False,2024-08-02,image,Content group 991 original post about topic 36,35,8,4
1532,337,992,True,False,2024-08-08,image,Content group 992 original post about topic 5,37,10,2
1533,816,993,True,False,2024-08-09,video,Content group 993 original post about topic 40,37,10,3
1534,2586,993,False,True,2024-08-14,image,Content group 993 copied post about topic 22,27,4,3
1535,2960,994,True,False,2024-07-13,video,Content group 994 original post about topic 29,40,6,4
1536,386,994,False,True,2024-07-18,image,Content group 994 copied post about topic 29,28,5,2
1537,1720,994,False,True,2024-07-20,image,Content group 994 copied post about topic 32,33,5,1
1538,260,995,True,False,2024-07-09,image,Content group 995 original post about topic 16,5,1,0
1539,756,996,True,False,2024-08-27,video,Content group 996 original post about topic 10,21,3,4
1540,477,997,True,False,2024-08-05,image,Content group 997 original post about topic 46,19,1,3
1541,1262,997,False,True,2024-08-10,video,Content group 997 copied post about topic 47,10,1,1
1542,2839,997,False,True,2024-08-14,image,Content group 997 copied post about topic 45,17,2,2
1543,716,998,True,False,2024-07-19,video,Content group 998 original post about topic 34,17,1,1
1544,1109,998,False,True,2024-07-21,video,Content group 998 copied post about topic 12,9,1,1
1545,1277,999,True,False,2024-07-07,text,Content group 999 original post about topic 25,8,1,0
1546,1382,999,False,True,2024-07-12,image,Content group 999 copied post about topic 10,14,2,2
1547,1765,999,False,True,2024-07-09,video,Content group 999 copied post about topic 8,16,2,3
1548,2286,1000,True,False,2024-08-25,video,Content group 1000 original post about topic 49,24,5,4
1549,2667,1001,True,False,2024-08-27,video,Content group 1001 original post about topic 6,12,3,1
1550,416,1002,True,False,2024-07-28,video,Content group 1002 original post about topic 23,21,4,3
1551,1244,1003,True,False,2024-07-24,video,Content group 1003 original post about topic 24,15,3,2
1552,1650,1003,False,True,2024-07-24,video,Content group 1003 copied post about topic 22,17,4,1
1553,157,1003,False,True,2024-07-25,video,Content group 1003 copied post about topic 47,28,4,4
1554,1354,1003,False,True,2024-07-26,image,Content group 1003 copied post about topic 45,30,3,2
1555,120,1004,True,False,2024-07-11,image,Content group 1004 original post about topic 21,8,1,1
1556,123,1005,True,False,2024-07-13,image,Content group 1005 original post about topic 21,23,4,1
1557,1861,1005,False,True,2024-07-17,text,Content group 1005 copied post about topic 13,16,3,1
1558,2839,1006,True,False,2024-07-21,image,Content group 1006 original post about topic 12,31,3,4
1559,680,1007,True,False,2024-07-09,video,Content group 1007 original post about topic 11,7,1,0
1560,2104,1007,False,True,2024-07-17,video,Content group 1007 copied post about topic 25,8,0,0
1561,1905,1007,False,True,2024-07-11,image,Content group 1007 copied post about topic 31,4,1,0
1562,1527,1007,False,True,2024-07-10,image,Content group 1007 copied post about topic 47,8,2,1
1563,650,1008,True,False,2024-07-08,video,Content group 1008 original post about topic 26,6,1,0
1564,2210,1009,True,False,2024-07-19,image,Content group 1009 original post about topic 1,19,4,3
1565,1200,1010,True,False,2024-07-25,video,Content group 1010 original post about topic 20,33,4,5
1566,222,1011,True,False,2024-07-05,image,Content group 1011 original post about topic 17,31,7,4
1567,2493,1012,True,False,2024-08-11,video,Content group 1012 original post about topic 38,18,2,2
1568,2756,1013,True,False,2024-08-08,video,Content group 1013 original post about topic 46,8,2,0
1569,2961,1014,True,False,2024-07-13,video,Content group 1014 original post about topic 2,13,2,1
1570,2413,1015,True,False,2024-08-02,video,Content group 1015 original post about topic 4,12,1,1
1571,57,1016,True,False,2024-07-09,video,Content group 1016 original post about topic 23,17,4,1
1572,2647,1016,False,True,2024-07-18,image,Content group 1016 copied post about topic 7,9,0,0
1573,2860,1017,True,False,2024-08-02,image,Content group 1017 original post about topic 36,13,1,1
1574,2052,1018,True,False,2024-08-23,image,Content group 1018 original post about topic 41,3,0,0
1575,602,1019,True,False,2024-07-28,video,Content group 1019 original post about topic 21,33,7,4
1576,1179,1019,False,True,2024-07-30,video,Content group 1019 copied post about topic 17,29,6,5
1577,2663,1019,False,True,2024-07-30,video,Content group 1019 copied post about topic 23,34,7,2
1578,33,1020,True,False,2024-08-04,video,Content group 1020 original post about topic 24,17,4,1
1579,2008,1021,True,False,2024-08-19,image,Content group 1021 original post about topic 39,6,0,0
1580,1780,1021,False,True,2024-08-24,image,Content group 1021 copied post about topic 32,4,0,0
1581,1419,1022,True,False,2024-07-05,video,Content group 1022 original post about topic 19,16,3,2
1582,1387,1023,True,False,2024-08-16,video,Content group 1023 original post about topic 35,8,1,1
1583,1547,1024,True,False,2024-07-11,video,Content group 1024 original post about topic 5,34,6,4
1584,1495,1025,True,False,2024-08-24,video,Content group 1025 original post about topic 40,57,5,5
1585,1997,1026,True,False,2024-08-16,video,Content group 1026 original post about topic 12,68,7,7
1586,1557,1027,True,False,2024-07-29,video,Content group 1027 original post about topic 23,11,1,1
1587,545,1028,True,False,2024-07-08,text,Content group 1028 original post about topic 5,4,0,0
1588,297,1029,True,False,2024-07-10,image,Content group 1029 original post about topic 24,4,0,0
1589,1099,1030,True,False,2024-08-15,video,Content group 1030 original post about topic 29,14,2,1
1590,1077,1031,True,False,2024-08-17,image,Content group 1031 original post about topic 49,21,2,1
1591,229,1032,True,False,2024-08-27,text,Content group 1032 original post about topic 20,74,18,12
1592,2230,1033,True,False,2024-07-11,image,Content group 1033 original post about topic 24,28,7,2
1593,962,1034,True,False,2024-07-27,video,Content group 1034 original post about topic 29,30,5,1
1594,2579,1035,True,False,2024-07-28,video,Content group 1035 original post about topic 26,40,8,3
1595,2006,1036,True,False,2024-07-06,video,Content group 1036 original post about topic 14,37,10,3
1596,316,1037,True,False,2024-08-05,video,Content group 1037 original post about topic 41,32,6,1
1597,898,1038,True,False,2024-08-26,video,Content group 1038 original post about topic 20,18,5,1
1598,2070,1039,True,False,2024-08-08,video,Content group 1039 original post about topic 29,2,0,0
1599,110,1040,True,False,2024-08-27,image,Content group 1040 original post about topic 24,4,1,0
1600,670,1041,True,False,2024-07-12,text,Content group 1041 original post about topic 37,4,0,0
1601,2238,1042,True,False,2024-08-27,video,Content group 1042 original post about topic 4,32,3,5
1602,2127,1043,True,False,2024-07-20,image,Content group 1043 original post about topic 21,11,3,0
1603,10,1044,True,False,2024-07-30,video,Content group 1044 original post about topic 40,20,5,1
1604,1663,1045,True,False,2024-08-21,video,Content group 1045 original post about topic 38,7,1,1
1605,451,1046,True,False,2024-07-29,video,Content group 1046 original post about topic 10,28,8,4
1606,1355,1046,False,True,2024-08-01,video,Content group 1046 copied post about topic 35,42,5,8
1607,2994,1047,True,False,2024-08-09,text,Content group 1047 original post about topic 12,11,2,0
1608,2832,1047,False,True,2024-08-13,video,Content group 1047 copied post about topic 27,16,2,1
1609,1508,1048,True,False,2024-07-01,text,Content group 1048 original post about topic 22,30,4,4
1610,1679,1049,True,False,2024-08-21,video,Content group 1049 original post about topic 14,14,3,2
1611,2889,1050,True,False,2024-07-19,image,Content group 1050 original post about topic 4,34,5,2
1612,1057,1051,True,False,2024-08-12,image,Content group 1051 original post about topic 27,53,5,8
1613,1873,1051,False,True,2024-08-12,image,Content group 1051 copied post about topic 31,33,6,3
1614,319,1052,True,False,2024-08-10,text,Content group 1052 original post about topic 31,24,3,1
1615,1347,1053,True,False,2024-08-09,image,Content group 1053 original post about topic 13,7,1,0
1616,2368,1053,False,True,2024-08-13,text,Content group 1053 copied post about topic 48,9,1,0
1617,568,1054,True,False,2024-08-13,image,Content group 1054 original post about topic 31,6,1,0
1618,2761,1055,True,False,2024-08-17,video,Content group 1055 original post about topic 37,100,15,16
1619,2456,1056,True,False,2024-07-25,image,Content group 1056 original post about topic 29,21,3,3
1620,1467,1057,True,False,2024-08-09,video,Content group 1057 original post about topic 47,52,8,5
1621,1060,1058,True,False,2024-07-15,video,Content group 1058 original post about topic 18,19,4,0
1622,1812,1059,True,False,2024-07-05,image,Content group 1059 original post about topic 40,40,4,3
1623,87,1060,True,False,2024-07-26,image,Content group 1060 original post about topic 34,39,7,4
1624,723,1061,True,False,2024-08-17,text,Content group 1061 original post about topic 2,23,3,3
1625,2310,1061,False,True,2024-08-23,text,Content group 1061 copied post about topic 6,19,5,2
1626,2591,1061,False,True,2024-08-25,image,Content group 1061 copied post about topic 21,10,1,1
1627,169,1061,False,True,2024-08-18,text,Content group 1061 copied post about topic 23,27,7,3
1628,2724,1062,True,False,2024-07-25,image,Content group 1062 original post about topic 20,12,1,0
1629,2181,1063,True,False,2024-07-18,video,Content group 1063 original post about topic 33,34,4,4
1630,79,1064,True,False,2024-08-04,video,Content group 1064 original post about topic 1,24,3,2
1631,2376,1065,True,False,2024-07-07,image,Content group 1065 original post about topic 44,14,1,2
1632,1640,1066,True,False,2024-07-30,video,Content group 1066 original post about topic 2,13,2,1
1633,2440,1067,True,False,2024-08-07,video,Content group 1067 original post about topic 21,19,5,1
1634,909,1068,True,False,2024-07-09,video,Content group 1068 original post about topic 41,12,1,1
1635,2104,1069,True,False,2024-07-24,image,Content group 1069 original post about topic 2,13,2,2
1636,958,1070,True,False,2024-07-19,image,Content group 1070 original post about topic 24,11,1,0
1637,1933,1071,True,False,2024-07-05,video,Content group 1071 original post about topic 38,18,3,3
1638,821,1072,True,False,2024-08-25,image,Content group 1072 original post about topic 49,16,2,1
1639,2243,1072,False,True,2024-09-03,video,Content group 1072 copied post about topic 38,16,4,2
1640,1174,1073,True,False,2024-07-21,video,Content group 1073 original post about topic 46,16,1,3
1641,2215,1074,True,False,2024-07-05,video,Content group 1074 original post about topic 4,4,1,0
1642,2145,1075,True,False,2024-08-08,text,Content group 1075 original post about topic 36,47,7,5
1643,1261,1076,True,False,2024-07-04,video,Content group 1076 original post about topic 40,66,11,3
1644,2929,1076,False,True,2024-07-07,video,Content group 1076 copied post about topic 22,29,5,2
1645,2118,1077,True,False,2024-08-11,image,Content group 1077 original post about topic 16,32,5,4
1646,1198,1078,True,False,2024-08-28,image,Content group 1078 original post about topic 18,49,5,6
1647,524,1079,True,False,2024-08-23,image,Content group 1079 original post about topic 47,32,3,3
1648,2561,1080,True,False,2024-07-15,image,Content group 1080 original post about topic 16,31,4,5
1649,1665,1081,True,False,2024-07-29,video,Content group 1081 original post about topic 28,2,0,0
1650,2981,1081,False,True,2024-08-07,image,Content group 1081 copied post about topic 47,1,0,0
1651,1128,1081,False,True,2024-08-06,video,Content group 1081 copied post about topic 44,4,0,0
1652,2195,1081,False,True,2024-08-07,video,Content group 1081 copied post about topic 4,1,0,0
1653,2947,1082,True,False,2024-08-27,video,Content group 1082 original post about topic 43,12,3,1
1654,857,1083,True,False,2024-08-10,image,Content group 1083 original post about topic 41,18,3,1
1655,2636,1083,False,True,2024-08-12,video,Content group 1083 copied post about topic 12,9,1,1
1656,1791,1084,True,False,2024-08-19,video,Content group 1084 original post about topic 18,82,24,9
1657,158,1085,True,False,2024-07-08,video,Content group 1085 original post about topic 13,18,2,2
1658,2783,1086,True,False,2024-08-26,image,Content group 1086 original post about topic 7,67,14,9
1659,870,1086,False,True,2024-08-26,video,Content group 1086 copied post about topic 44,58,12,3
1660,1749,1087,True,False,2024-07-21,image,Content group 1087 original post about topic 27,13,2,2
1661,2637,1088,True,False,2024-08-19,image,Content group 1088 original post about topic 28,16,4,2
1662,1600,1089,True,False,2024-08-17,video,Content group 1089 original post about topic 30,3,0,0
1663,2716,1090,True,False,2024-07-23,video,Content group 1090 original post about topic 3,27,7,4
1664,256,1091,True,False,2024-08-01,image,Content group 1091 original post about topic 12,6,1,1
1665,1421,1092,True,False,2024-08-03,image,Content group 1092 original post about topic 29,5,0,0
1666,2079,1092,False,True,2024-08-09,video,Content group 1092 copied post about topic 2,5,0,0
1667,2977,1093,True,False,2024-08-19,video,Content group 1093 original post about topic 8,15,3,1
1668,204,1093,False,True,2024-08-27,text,Content group 1093 copied post about topic 39,14,2,2
1669,1361,1093,False,True,2024-08-20,video,Content group 1093 copied post about topic 22,14,1,0
1670,1981,1093,False,True,2024-08-28,image,Content group 1093 copied post about topic 9,22,4,1
1671,1259,1094,True,False,2024-07-05,video,Content group 1094 original post about topic 29,19,5,1
1672,1057,1095,True,False,2024-07-24,image,Content group 1095 original post about topic 29,33,4,3
1673,1261,1096,True,False,2024-07-11,video,Content group 1096 original post about topic 8,18,4,0
1674,2836,1097,True,False,2024-08-03,image,Content group 1097 original post about topic 8,10,1,1
1675,578,1098,True,False,2024-07-21,image,Content group 1098 original post about topic 6,9,1,0
1676,2294,1099,True,False,2024-07-03,video,Content group 1099 original post about topic 16,42,11,6
1677,611,1100,True,False,2024-07-09,video,Content group 1100 original post about topic 43,26,7,1
1678,807,1101,True,False,2024-07-10,text,Content group 1101 original post about topic 1,45,7,3
1679,2741,1102,True,False,2024-08-15,video,Content group 1102 original post about topic 38,21,3,2
1680,1697,1103,True,False,2024-07-03,video,Content group 1103 original post about topic 35,4,0,0
1681,1999,1104,True,False,2024-08-14,video,Content group 1104 original post about topic 4,5,1,0
1682,17,1104,False,True,2024-08-18,video,Content group 1104 copied post about topic 24,5,0,0
1683,1887,1104,False,True,2024-08-21,video,Content group 1104 copied post about topic 30,6,0,0
1684,2055,1105,True,False,2024-08-18,text,Content group 1105 original post about topic 27,15,3,2
1685,2707,1106,True,False,2024-08-10,video,Content group 1106 original post about topic 22,11,1,0
1686,2100,1107,True,False,2024-08-20,image,Content group 1107 original post about topic 10,4,0,0
1687,109,1108,True,False,2024-07-31,video,Content group 1108 original post about topic 10,19,5,2
1688,202,1109,True,False,2024-07-26,video,Content group 1109 original post about topic 4,38,10,7
1689,2807,1110,True,False,2024-08-03,image,Content group 1110 original post about topic 17,10,2,1
1690,523,1111,True,False,2024-08-22,image,Content group 1111 original post about topic 28,4,0,0
1691,756,1111,False,True,2024-08-30,video,Content group 1111 copied post about topic 26,3,0,0
1692,2589,1112,True,False,2024-08-07,image,Content group 1112 original post about topic 46,29,7,3
1693,2988,1113,True,False,2024-08-14,image,Content group 1113 original post about topic 49,11,1,0
1694,2520,1114,True,False,2024-08-28,video,Content group 1114 original post about topic 32,8,1,0
1695,1324,1115,True,False,2024-08-03,image,Content group 1115 original post about topic 12,28,2,4
1696,1009,1115,False,True,2024-08-08,video,Content group 1115 copied post about topic 27,18,4,0
1697,17,1115,False,True,2024-08-09,image,Content group 1115 copied post about topic 2,13,3,1
1698,950,1115,False,True,2024-08-10,video,Content group 1115 copied post about topic 31,12,3,1
1699,2737,1116,True,False,2024-08-12,text,Content group 1116 original post about topic 41,21,2,3
1700,1870,1116,False,True,2024-08-20,video,Content group 1116 copied post about topic 22,13,2,0
1701,161,1117,True,False,2024-07-27,image,Content group 1117 original post about topic 19,37,5,5
1702,999,1117,False,True,2024-08-05,image,Content group 1117 copied post about topic 6,18,5,0
1703,2844,1118,True,False,2024-07-03,text,Content group 1118 original post about topic 13,14,3,1
1704,2046,1119,True,False,2024-08-26,image,Content group 1119 original post about topic 40,11,1,1
